model1,model2,graph_distance
continuedev/instinct,meta-llama/Llama-3.2-3B-Instruct,
continuedev/instinct,meta-llama/Llama-Guard-3-8B,
continuedev/instinct,meta-llama/Llama-3.1-8B,
continuedev/instinct,microsoft/UserLM-8b,
continuedev/instinct,mistralai/Mistral-7B-Instruct-v0.1,
continuedev/instinct,mistralai/Mistral-7B-v0.1,
continuedev/instinct,mlabonne/Beagle14-7B,
continuedev/instinct,mlabonne/Marcoro14-7B-slerp,
continuedev/instinct,mlabonne/NeuralBeagle14-7B,
continuedev/instinct,mlabonne/OmniBeagle-7B,
continuedev/instinct,nvidia/Llama-3.1-8B-Instruct-FP8,
continuedev/instinct,nvidia/OpenCodeReasoning-Nemotron-1.1-7B,4.0
continuedev/instinct,nvidia/OpenCodeReasoning-Nemotron-7B,4.0
continuedev/instinct,nvidia/OpenMath-Nemotron-1.5B,14.0
continuedev/instinct,nvidia/OpenMath2-Llama3.1-8B,
continuedev/instinct,nvidia/OpenReasoning-Nemotron-1.5B,13.0
continuedev/instinct,shadowml/BeagSake-7B,
continuedev/instinct,shadowml/BeagleSempra-7B,
continuedev/instinct,shadowml/WestBeagle-7B,
continuedev/instinct,swiss-ai/Apertus-8B-2509,
continuedev/instinct,unsloth/Llama-3.1-8B,
continuedev/instinct,unsloth/Llama-3.2-1B-Instruct,
continuedev/instinct,unsloth/Llama-3.2-3B-Instruct,
continuedev/instinct,unsloth/Meta-Llama-3.1-8B-Instruct,
continuedev/instinct,unsloth/Qwen2.5-0.5B-Instruct,14.0
continuedev/instinct,unsloth/Qwen2.5-1.5B,13.0
continuedev/instinct,unsloth/Qwen2.5-1.5B-Instruct,14.0
continuedev/instinct,unsloth/Qwen2.5-Math-1.5B,14.0
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,12.0
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12.0
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,deepseek-ai/deepseek-coder-1.3b-base,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,dicta-il/dictalm2.0,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,dnotitia/Smoothie-Qwen3-1.7B,14.0
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,dphn/Dolphin3.0-Llama3.1-8B,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,elyza/Llama-3-ELYZA-JP-8B,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,eren23/ogno-monarch-jaskier-merge-7b-OH-PREF-DPO,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,fblgit/UNA-TheBeagle-7b-v1,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,flemmingmiguel/MBX-7B-v3,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,fluently/FluentlyQwen3-1.7B,14.0
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,google/gemma-2-2b-it,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,google/gemma-2-2b-jpn-it,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,google/gemma-2b-it,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,google/gemma-3-1b-it,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,google/gemma-3-1b-pt,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,google/gemma-3-270m,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,google/gemma-3-4b-it,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,google/gemma-3-4b-pt,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,gradientai/Llama-3-8B-Instruct-262k,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,huihui-ai/Huihui-Jan-v1-4B-abliterated,14.0
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,inference-net/Schematron-3B,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,janhq/Jan-v1-4B,13.0
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,janhq/Jan-v1-edge,14.0
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,jiawei-ucas/Qwen-2.5-7B-ConsistentChat,3.0
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,kevin009/llamaRAGdrama,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,lmsys/vicuna-7b-v1.1,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,lmsys/vicuna-7b-v1.5,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,lmsys/vicuna-7b-v1.5-16k,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,meta-llama/Llama-3.1-8B-Instruct,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,meta-llama/Llama-3.2-1B-Instruct,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,meta-llama/Llama-3.2-3B-Instruct,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,meta-llama/Llama-Guard-3-8B,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,meta-llama/Llama-3.1-8B,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,microsoft/UserLM-8b,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,mistralai/Mistral-7B-Instruct-v0.1,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,mistralai/Mistral-7B-v0.1,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,mlabonne/Beagle14-7B,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,mlabonne/Marcoro14-7B-slerp,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,mlabonne/NeuralBeagle14-7B,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,mlabonne/OmniBeagle-7B,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,nvidia/Llama-3.1-8B-Instruct-FP8,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,nvidia/OpenCodeReasoning-Nemotron-1.1-7B,2.0
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,nvidia/OpenCodeReasoning-Nemotron-7B,2.0
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,nvidia/OpenMath-Nemotron-1.5B,14.0
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,nvidia/OpenMath2-Llama3.1-8B,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,nvidia/OpenReasoning-Nemotron-1.5B,13.0
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,shadowml/BeagSake-7B,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,shadowml/BeagleSempra-7B,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,shadowml/WestBeagle-7B,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,swiss-ai/Apertus-8B-2509,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,unsloth/Llama-3.1-8B,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,unsloth/Llama-3.2-1B-Instruct,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,unsloth/Llama-3.2-3B-Instruct,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,unsloth/Meta-Llama-3.1-8B-Instruct,
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,unsloth/Qwen2.5-0.5B-Instruct,14.0
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,unsloth/Qwen2.5-1.5B,13.0
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,unsloth/Qwen2.5-1.5B-Instruct,14.0
cooperleong00/Qwen2.5-7B-Instruct-Jailbroken,unsloth/Qwen2.5-Math-1.5B,14.0
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,deepseek-ai/deepseek-coder-1.3b-base,10.0
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,dicta-il/dictalm2.0,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,dnotitia/Smoothie-Qwen3-1.7B,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,dphn/Dolphin3.0-Llama3.1-8B,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,elyza/Llama-3-ELYZA-JP-8B,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,eren23/ogno-monarch-jaskier-merge-7b-OH-PREF-DPO,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,fblgit/UNA-TheBeagle-7b-v1,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,flemmingmiguel/MBX-7B-v3,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,fluently/FluentlyQwen3-1.7B,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,google/gemma-2-2b-it,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,google/gemma-2-2b-jpn-it,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,google/gemma-2b-it,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,google/gemma-3-1b-it,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,google/gemma-3-1b-pt,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,google/gemma-3-270m,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,google/gemma-3-4b-it,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,google/gemma-3-4b-pt,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,gradientai/Llama-3-8B-Instruct-262k,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,huihui-ai/Huihui-Jan-v1-4B-abliterated,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,inference-net/Schematron-3B,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,janhq/Jan-v1-4B,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,janhq/Jan-v1-edge,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,jiawei-ucas/Qwen-2.5-7B-ConsistentChat,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,kevin009/llamaRAGdrama,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,lmsys/vicuna-7b-v1.1,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,lmsys/vicuna-7b-v1.5,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,lmsys/vicuna-7b-v1.5-16k,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,meta-llama/Llama-3.1-8B-Instruct,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,meta-llama/Llama-3.2-1B-Instruct,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,meta-llama/Llama-3.2-3B-Instruct,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,meta-llama/Llama-Guard-3-8B,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,meta-llama/Llama-3.1-8B,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,microsoft/UserLM-8b,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,mistralai/Mistral-7B-Instruct-v0.1,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,mistralai/Mistral-7B-v0.1,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,mlabonne/Beagle14-7B,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,mlabonne/Marcoro14-7B-slerp,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,mlabonne/NeuralBeagle14-7B,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,mlabonne/OmniBeagle-7B,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,nvidia/Llama-3.1-8B-Instruct-FP8,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,nvidia/OpenCodeReasoning-Nemotron-1.1-7B,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,nvidia/OpenCodeReasoning-Nemotron-7B,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,nvidia/OpenMath-Nemotron-1.5B,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,nvidia/OpenMath2-Llama3.1-8B,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,nvidia/OpenReasoning-Nemotron-1.5B,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,shadowml/BeagSake-7B,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,shadowml/BeagleSempra-7B,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,shadowml/WestBeagle-7B,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,swiss-ai/Apertus-8B-2509,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,unsloth/Llama-3.1-8B,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,unsloth/Llama-3.2-1B-Instruct,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,unsloth/Llama-3.2-3B-Instruct,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,unsloth/Meta-Llama-3.1-8B-Instruct,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,unsloth/Qwen2.5-0.5B-Instruct,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,unsloth/Qwen2.5-1.5B,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,unsloth/Qwen2.5-1.5B-Instruct,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,unsloth/Qwen2.5-Math-1.5B,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,10.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,deepseek-ai/deepseek-coder-1.3b-base,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,dicta-il/dictalm2.0,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,dnotitia/Smoothie-Qwen3-1.7B,12.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,dphn/Dolphin3.0-Llama3.1-8B,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,elyza/Llama-3-ELYZA-JP-8B,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,eren23/ogno-monarch-jaskier-merge-7b-OH-PREF-DPO,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,fblgit/UNA-TheBeagle-7b-v1,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,flemmingmiguel/MBX-7B-v3,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,fluently/FluentlyQwen3-1.7B,12.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,google/gemma-2-2b-it,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,google/gemma-2-2b-jpn-it,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,google/gemma-2b-it,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,google/gemma-3-1b-it,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,google/gemma-3-1b-pt,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,google/gemma-3-270m,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,google/gemma-3-4b-it,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,google/gemma-3-4b-pt,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,gradientai/Llama-3-8B-Instruct-262k,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,huihui-ai/Huihui-Jan-v1-4B-abliterated,12.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,inference-net/Schematron-3B,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,janhq/Jan-v1-4B,11.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,janhq/Jan-v1-edge,12.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,jiawei-ucas/Qwen-2.5-7B-ConsistentChat,11.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,kevin009/llamaRAGdrama,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,lmsys/vicuna-7b-v1.1,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,lmsys/vicuna-7b-v1.5,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,lmsys/vicuna-7b-v1.5-16k,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,meta-llama/Llama-3.1-8B-Instruct,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,meta-llama/Llama-3.2-1B-Instruct,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,meta-llama/Llama-3.2-3B-Instruct,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,meta-llama/Llama-Guard-3-8B,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,meta-llama/Llama-3.1-8B,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,microsoft/UserLM-8b,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,mistralai/Mistral-7B-Instruct-v0.1,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,mistralai/Mistral-7B-v0.1,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,mlabonne/Beagle14-7B,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,mlabonne/Marcoro14-7B-slerp,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,mlabonne/NeuralBeagle14-7B,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,mlabonne/OmniBeagle-7B,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,nvidia/Llama-3.1-8B-Instruct-FP8,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,nvidia/OpenCodeReasoning-Nemotron-1.1-7B,12.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,nvidia/OpenCodeReasoning-Nemotron-7B,12.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,nvidia/OpenMath-Nemotron-1.5B,12.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,nvidia/OpenMath2-Llama3.1-8B,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,nvidia/OpenReasoning-Nemotron-1.5B,11.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,shadowml/BeagSake-7B,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,shadowml/BeagleSempra-7B,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,shadowml/WestBeagle-7B,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,swiss-ai/Apertus-8B-2509,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,unsloth/Llama-3.1-8B,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,unsloth/Llama-3.2-1B-Instruct,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,unsloth/Llama-3.2-3B-Instruct,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,unsloth/Meta-Llama-3.1-8B-Instruct,
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,unsloth/Qwen2.5-0.5B-Instruct,12.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,unsloth/Qwen2.5-1.5B,11.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,unsloth/Qwen2.5-1.5B-Instruct,12.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,unsloth/Qwen2.5-Math-1.5B,12.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,deepseek-ai/deepseek-coder-1.3b-base,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,dicta-il/dictalm2.0,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,dnotitia/Smoothie-Qwen3-1.7B,12.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,dphn/Dolphin3.0-Llama3.1-8B,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,elyza/Llama-3-ELYZA-JP-8B,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,eren23/ogno-monarch-jaskier-merge-7b-OH-PREF-DPO,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fblgit/UNA-TheBeagle-7b-v1,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,flemmingmiguel/MBX-7B-v3,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fluently/FluentlyQwen3-1.7B,12.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,google/gemma-2-2b-it,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,google/gemma-2-2b-jpn-it,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,google/gemma-2b-it,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,google/gemma-3-1b-it,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,google/gemma-3-1b-pt,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,google/gemma-3-270m,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,google/gemma-3-4b-it,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,google/gemma-3-4b-pt,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,gradientai/Llama-3-8B-Instruct-262k,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,huihui-ai/Huihui-Jan-v1-4B-abliterated,12.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,inference-net/Schematron-3B,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,janhq/Jan-v1-4B,11.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,janhq/Jan-v1-edge,12.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,jiawei-ucas/Qwen-2.5-7B-ConsistentChat,11.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,kevin009/llamaRAGdrama,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,lmsys/vicuna-7b-v1.1,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,lmsys/vicuna-7b-v1.5,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,lmsys/vicuna-7b-v1.5-16k,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,meta-llama/Llama-3.1-8B-Instruct,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,meta-llama/Llama-3.2-1B-Instruct,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,meta-llama/Llama-3.2-3B-Instruct,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,meta-llama/Llama-Guard-3-8B,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,meta-llama/Llama-3.1-8B,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,microsoft/UserLM-8b,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,mistralai/Mistral-7B-Instruct-v0.1,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,mistralai/Mistral-7B-v0.1,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,mlabonne/Beagle14-7B,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,mlabonne/Marcoro14-7B-slerp,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,mlabonne/NeuralBeagle14-7B,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,mlabonne/OmniBeagle-7B,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,nvidia/Llama-3.1-8B-Instruct-FP8,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,nvidia/OpenCodeReasoning-Nemotron-1.1-7B,12.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,nvidia/OpenCodeReasoning-Nemotron-7B,12.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,nvidia/OpenMath-Nemotron-1.5B,12.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,nvidia/OpenMath2-Llama3.1-8B,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,nvidia/OpenReasoning-Nemotron-1.5B,11.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,shadowml/BeagSake-7B,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,shadowml/BeagleSempra-7B,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,shadowml/WestBeagle-7B,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,swiss-ai/Apertus-8B-2509,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,unsloth/Llama-3.1-8B,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,unsloth/Llama-3.2-1B-Instruct,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,unsloth/Llama-3.2-3B-Instruct,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,unsloth/Meta-Llama-3.1-8B-Instruct,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,unsloth/Qwen2.5-0.5B-Instruct,12.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,unsloth/Qwen2.5-1.5B,11.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,unsloth/Qwen2.5-1.5B-Instruct,12.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,unsloth/Qwen2.5-Math-1.5B,12.0
deepseek-ai/deepseek-coder-1.3b-base,dicta-il/dictalm2.0,
deepseek-ai/deepseek-coder-1.3b-base,dnotitia/Smoothie-Qwen3-1.7B,
deepseek-ai/deepseek-coder-1.3b-base,dphn/Dolphin3.0-Llama3.1-8B,
deepseek-ai/deepseek-coder-1.3b-base,elyza/Llama-3-ELYZA-JP-8B,
deepseek-ai/deepseek-coder-1.3b-base,eren23/ogno-monarch-jaskier-merge-7b-OH-PREF-DPO,
deepseek-ai/deepseek-coder-1.3b-base,fblgit/UNA-TheBeagle-7b-v1,
deepseek-ai/deepseek-coder-1.3b-base,flemmingmiguel/MBX-7B-v3,
deepseek-ai/deepseek-coder-1.3b-base,fluently/FluentlyQwen3-1.7B,
deepseek-ai/deepseek-coder-1.3b-base,google/gemma-2-2b-it,
deepseek-ai/deepseek-coder-1.3b-base,google/gemma-2-2b-jpn-it,
deepseek-ai/deepseek-coder-1.3b-base,google/gemma-2b-it,
deepseek-ai/deepseek-coder-1.3b-base,google/gemma-3-1b-it,
deepseek-ai/deepseek-coder-1.3b-base,google/gemma-3-1b-pt,
deepseek-ai/deepseek-coder-1.3b-base,google/gemma-3-270m,
deepseek-ai/deepseek-coder-1.3b-base,google/gemma-3-4b-it,
deepseek-ai/deepseek-coder-1.3b-base,google/gemma-3-4b-pt,
deepseek-ai/deepseek-coder-1.3b-base,gradientai/Llama-3-8B-Instruct-262k,
deepseek-ai/deepseek-coder-1.3b-base,huihui-ai/Huihui-Jan-v1-4B-abliterated,
deepseek-ai/deepseek-coder-1.3b-base,inference-net/Schematron-3B,
deepseek-ai/deepseek-coder-1.3b-base,janhq/Jan-v1-4B,
deepseek-ai/deepseek-coder-1.3b-base,janhq/Jan-v1-edge,
deepseek-ai/deepseek-coder-1.3b-base,jiawei-ucas/Qwen-2.5-7B-ConsistentChat,
deepseek-ai/deepseek-coder-1.3b-base,kevin009/llamaRAGdrama,
deepseek-ai/deepseek-coder-1.3b-base,lmsys/vicuna-7b-v1.1,
deepseek-ai/deepseek-coder-1.3b-base,lmsys/vicuna-7b-v1.5,
